timestamp,person_id,dwell_sec,zone_id,camera_id,source_video
3/20/2026 10:06,1,2.6,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:52,2,8.6,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:05,6,2504.96,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:51,7,49.47,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:06,13,10.99,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 11:03,15,0.1,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 11:02,21,1.8,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:20,23,1.2,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:36,24,106.34,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:55,31,0.1,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:42,35,59.77,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 11:00,38,30.38,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 11:00,40,0.9,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:54,48,0.2,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:37,56,1599.78,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:50,61,1.4,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:43,62,206.98,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:59,68,10.39,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:48,69,1.8,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:18,83,21.49,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 11:00,84,0.2,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:53,86,302.93,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:34,88,0.4,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:53,103,0.6,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:56,117,2.8,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:21,121,3.3,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:36,122,1613.37,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:45,131,1.3,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:42,134,866.7,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:23,138,429.45,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:37,150,1.6,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:38,156,7.9,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:48,162,684.61,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:43,177,0.1,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 11:02,181,76.86,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:29,183,929.66,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:38,186,0.1,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:49,208,241.26,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 10:45,214,6.2,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
3/20/2026 11:00,220,42.08,Brooklyn + Signage,coach2,Coach-2-hour-1-20260320100457.mp4
