timestamp,person_id,dwell_sec,zone_id,camera_id,source_video
3/13/2026 11:32,1,11.79,Teri Area + Signage,coach1,coach-1-1-20260313105712-20260313100212.mp4
3/13/2026 11:32,342,11.39,Teri Area + Signage,coach1,coach-1-1-20260313105712-20260313100212.mp4
3/13/2026 11:32,594,7.19,Teri Area + Signage,coach1,coach-1-1-20260313105712-20260313100212.mp4
3/13/2026 12:08,19,6.3,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:09,21,151.92,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:08,28,2.5,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,31,2.6,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:12,55,4.6,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:11,64,18.09,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:03,69,22.89,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:42,82,4.3,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,94,1.5,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,97,1.2,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:36,115,131.53,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:36,124,1.0,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:27,141,14.29,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:42,142,3.0,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:02,144,4.7,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,154,0.1,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:46,155,24.89,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,158,7.1,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:46,163,10.69,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,168,1.1,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:48,184,9.2,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,227,0.6,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,229,5.7,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:48,251,3.7,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,269,19.29,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,270,5.4,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,283,68.06,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:02,298,8.8,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:35,319,1.4,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:10,323,2.7,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:42,336,0.9,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:02,386,15.19,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:41,409,0.3,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:27,413,875.54,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:08,425,0.6,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:16,446,19.79,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:45,470,23.79,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,575,2.2,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,582,27.89,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:34,594,409.98,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:08,622,0.9,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:47,699,0.1,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:03,702,4.0,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,711,2.3,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,785,10.09,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:33,889,11.09,Teri Area + Signage,coach1,coach-1-1-20260313115319-20260313105712.mp4
3/13/2026 12:39,2,0.1,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 13:12,8,24.48,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:39,12,2067.92,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:41,17,2.6,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 13:02,20,0.3,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:39,25,1.1,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:40,34,14.89,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 13:07,39,1.9,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:40,43,25.97,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 13:12,47,0.3,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:39,53,10.99,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 13:08,60,1.5,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:41,63,63.24,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:42,64,0.1,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:43,68,17.18,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:42,70,6.99,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:55,71,2.0,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:44,82,1574.92,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 13:02,83,5.09,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:45,92,7.39,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:45,93,634.16,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:45,94,6.09,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:46,98,2.4,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:46,99,70.73,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
3/13/2026 12:41,100,391.11,Teri Area + Signage,coach1,coach-1-1-20260313123857-20260313115350.mp4
